city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,postal_code,lat,lon
madrid,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_las_tablas28050-34204333021_101800/,177.999,"Piso en venta en Calle del Azulejo, 18",Humanes de Madrid,100.0,80.0,3.0,2.0,1ª,Entre 5 y 10 años,En buen estado,,Este,,Entre 40 y 60€,,True,False,,False,False,,,https://fotos.imghs.net/l/520118/30885584585.520118/520118_30885584585_13_20230117120927280.jpg,28970.0,40.25025255,-3.82844738
madrid,https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-32563199155_100500/,350.000,"Piso en venta en Calle de Valdecaleras, 1",Canillas (Distrito Hortaleza. Madrid Capital),123.0,98.0,3.0,2.0,3ª,Entre 30 y 50 años,A reformar,1,Este,,Más de 100€,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/998173/33351851036.998173/998173_33351851036_1_20230426100852811.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-valdemoro_estacion-30887624631_101800/,470.000,"Piso en venta en Calle de Isabel Colbrand, 16",Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),135.0,,4.0,2.0,1ª,,En buen estado,,Este,,,,True,True,Gas natural,False,True,Comunitaria,,https://fotos.imghs.net/l/1018/360/1018_34007360_0_2023051722051597355.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-berruguete28039-33356596054_100200/,275.000,Piso en venta en Calle de la Carnicería,Centro (Las Rozas de Madrid),91.0,70.0,2.0,2.0,,,En buen estado,,Norte,,Entre 60 y 80€,,True,True,Central,True,False,,,https://fotos.imghs.net/l/1005/129/1005_100641129_1_2023031022032894046.jpg,28231.0,40.49195187,-3.87457308
madrid,https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-31684938506_100500/,207.500,Piso en venta en Paseo del Prado,Estación (Valdemoro),138.0,,3.0,2.0,,,En buen estado,1,,,,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1018/618/1018_32974618_0_2023060613063280141.jpg,28340.0,40.18889948,-3.67881474
madrid,https://www.pisos.com/comprar/piso-brunete_centro_urbano-33348056157_100200/,205.000,"Piso en venta en Calle de Bravo Murillo, cerca de Calle de los Algodonales",Berruguete (Distrito Tetuán. Madrid Capital),36.0,,2.0,1.0,2ª,,A reformar,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/335/1002_264335_1_2023040519040788805.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/casa_adosada-navas_del_rey_centro_urbano-27575574946_101000/,150.000,Piso en venta en Calle de Muela de San Juan,Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital),52.0,48.0,2.0,1.0,1ª,,,,Este,,,,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/893/1005_181240938893_1_2023060917064850277.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-pinar_del_rey28033-33392609752_520914/,155.000,Piso en venta en Calle Cuesta De La Graniza,Brunete,77.0,,2.0,1.0,1ª,,En buen estado,1,,,,,False,True,,False,False,,,https://fotos.imghs.net/l/1002/251/1002_543251_1_2023041709040857315.jpeg,28690.0,40.40551557,-3.99857387
madrid,https://www.pisos.com/comprar/piso-valdeacederas28029-34266159268_100500/,185.000,Casa adosada en venta en Centro,Navas del Rey,122.0,,4.0,3.0,,,En buen estado,,,,,Frío y calor,False,False,,True,False,,Adosada,https://fotos.imghs.net/l/1010/803/1010_5972803_2_2022121412520331250.jpg,28695.0,40.38256979,-4.25227922
madrid,https://www.pisos.com/comprar/piso-villalba_estacion-33345119380_101000/,219.000,Piso en venta en Calle de Alcáraz,Pinar del Rey (Distrito Hortaleza. Madrid Capital),61.0,55.0,2.0,1.0,9ª,Entre 20 y 30 años,En buen estado,,Este,,Entre 40 y 60€,Frío y calor,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/520914/33392609752.520914/520914_33392609752_14_20230428183603134.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-fuente_del_berro28028-32598935070_526198/,199.900,Piso en venta en Calle de Jaramagos,Valdeacederas (Distrito Tetuán. Madrid Capital),54.0,46.0,2.0,1.0,3ª,,En buen estado,,Suroeste,,Entre 40 y 60€,Frío,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1005/408/1005_3705408_1_2023052619054839341.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-parque_ondarreta_urtinsa28923-30909294294_100200/,159.000,"Piso en venta en Calle de las Peñuelas, cerca de Paseo del Doctor Vallejo Nágera",Acacias (Distrito Arganzuela. Madrid Capital),28.0,,1.0,1.0,1ª,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/971/1002_548971_99_2023060713065982598.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-rivas_vaciamadrid_centro28521-29196764111_100500/,159.000,Piso en venta en Calle de los Jazmines,Villalba Estación (Collado Villalba),85.0,83.0,1.0,1.0,,,En buen estado,,,,,,True,False,,False,True,,,https://fotos.imghs.net/l/1010/304/1010_1544304_1_2023042416314731250.jpg,28400.0,40.64302937,-3.99272535
madrid,https://www.pisos.com/comprar/piso-san_sebastian_de_los_reyes_casco_antiguo-34241930273_997459/,485.000,Piso en venta en Avenida de Baviera,Fuente del Berro (Distrito Salamanca. Madrid Capital),120.0,104.0,4.0,2.0,Entresuelo,,En buen estado,,,,,Frío y calor,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/526198/32598935070.526198/526198_32598935070_16_20230330105613463.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-el_roson_kelvinator28904-34206794580_100200/,240.000,Piso en venta en Avenida del Alcalde José Aranda,Parque Ondarreta-Urtinsa (Alcorcón),103.0,,4.0,2.0,,,En buen estado,,,,Más de 100€,,False,True,Central,False,True,Comunitaria,,https://fotos.imghs.net/l/1002/760/1002_532760_1_2023010910010192126.jpeg,28921.0,40.35156977,-3.82849494
madrid,https://www.pisos.com/comprar/piso-leganes_zarzaquemada28915-30092099985_100200/,350.000,Piso en venta en *Rivas Futura,Centro (Rivas-Vaciamadrid),170.0,122.0,3.0,2.0,3ª,,,1,Sureste,,Más de 100€,,True,True,Gas natural,True,True,,,https://fotos.imghs.net/l/1005/084/1005_175392881084_1_2023051719051184335.jpg,28521.0,40.32801264,-3.51609802
madrid,https://www.pisos.com/comprar/piso-lista_barrio28006-33426155956_100500/,145.000,Piso en venta en Casco Antiguo,Casco Antiguo (San Sebastián de los Reyes),68.0,55.0,3.0,1.0,3ª,Más de 50 años,A reformar,,Oeste,,Entre 40 y 60€,,False,False,,True,False,,,https://fotos.imghs.net/l/997459/34241930273.997459/997459_34241930273_17_20230531155406669.jpg,28700.0,40.5470547,-3.62671879
madrid,https://www.pisos.com/comprar/piso-norte_universidad-34216365794_993756/,337.000,Casa pareada en venta en Calle de La Coruña,Collado Mediano,175.0,175.0,3.0,3.0,,Entre 10 y 20 años,En buen estado,1,Sur,,,,False,True,Gasoil,True,False,,Pareada,https://fotos.imghs.net/l/510261/35053442476.510261/510261_35053442476_11_20230605132257396.jpg,28450.0,40.69436536,-4.02307588
madrid,https://www.pisos.com/comprar/piso-ensanche_praderon_alamillos28701-34186660809_100200/,290.000,Piso en venta en El Rosón-Kelvinator,El Rosón-Kelvinator (Getafe),105.0,,3.0,2.0,,,En buen estado,1,,,,,False,False,,True,False,,,https://fotos.imghs.net/l/1002/457/1002_546457_1_2023052212051226669.jpeg,28901.0,40.30403754,-3.72935236
madrid,https://www.pisos.com/comprar/piso-almendrales28026-32519312490_100500/,129.900,Piso en venta en Zarzaquemada,Zarzaquemada (Leganés),72.0,,3.0,1.0,4ª,,En buen estado,,,,,,False,True,,True,False,,,https://fotos.imghs.net/l/1002/799/1002_531799_10_2022122312120341470.jpeg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/piso-leganes_centro28912-34238680656_100500/,1.150.000,"Piso en venta en Calle del General Pardiñas, cerca de Calle de José Ortega y Gasset",Lista (Distrito Salamanca. Madrid Capital),125.0,108.0,3.0,2.0,4ª,,A estrenar,,,,Más de 100€,Frío,True,True,Central,True,False,,,https://fotos.imghs.net/l/1005/491/1005_3702491_1_2023041713040665323.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-zona_parque_sur-31687145623_100200/,126.000,"Piso en venta en Calle del Pintor Velázquez, cerca de Calle del Gran Capitán",Norte-Universidad (Móstoles),57.0,50.0,1.0,1.0,Bajo,Menos de 5 años,Reformado,,,,Entre 20 y 40€,Frío y calor,False,True,Eléctrica,False,False,,,https://fotos.imghs.net/l/993756/34216365794.993756/993756_34216365794_2_20230601172502210.jpg,28635.0,40.32355537,-3.8648888
madrid,https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-27565293551_108900/,250.000,Piso en venta en Ensanche-Praderón-Alamillos,Ensanche-Praderón-Alamillos (San Sebastián de los Reyes),103.0,,4.0,2.0,1ª,,En buen estado,,,,,,True,False,,True,False,,,https://fotos.imghs.net/l/1002/029/1002_548029_1_2023060813065929556.jpeg,28700.0,40.5470547,-3.62671879
madrid,https://www.pisos.com/comprar/piso-ciudad_universitaria28035-35019272909_101800/,138.000,Piso en venta en Calle de la Madre Cándida María de Jesús,Almendrales (Distrito Usera. Madrid Capital),43.0,38.0,2.0,1.0,,,En buen estado,,,,Entre 40 y 60€,,False,False,,False,False,,,https://fotos.imghs.net/l/1005/226/1005_100887226_1_2023032222030639720.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-castillejos28046-28405408161_100500/,164.800,Piso en venta en Calle de San Dionisio,Centro (Leganés),72.0,,3.0,1.0,3ª,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1005/886/1005_3705886_1_2023051013054805148.jpg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/piso-concepcion-21709468454_100500/,435.000,Piso en venta en Zona Parque Sur,Zona Parque Sur (Tres Cantos),152.0,,4.0,1.0,1ª,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/521/1002_537521_1_2023022210023776533.jpeg,28760.0,40.60490535,-3.7042059
madrid,https://www.pisos.com/comprar/piso-leganes_zarzaquemada28915-32546362445_100200/,160.000,"Piso en venta en Calle de la Sierra de Bobia, cerca de Calle de Matillas",Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital),80.0,72.0,2.0,2.0,,Entre 20 y 30 años,,,,,49.00,,True,True,,False,False,,,https://fotos.imghs.net/l/1089/262/1089_XA427-6262_1_2023022216141531250.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-las_aguilas28024-31706734732_100200/,870.000,"Piso en venta en Calle de San Martín de Porres, 43",Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),240.0,,3.0,2.0,,,En buen estado,1,Suroeste,,,,True,True,Gas natural,False,True,Propia,,https://fotos.imghs.net/l/1018/953/1018_34151953_0_2023060322061606129.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-zona_noroeste-33360678784_100500/,950.000,"Piso en venta en Paseo de la Castellana, cerca de Calle del Pintor Juan Gris",Castillejos (Distrito Tetuán. Madrid Capital),127.0,107.0,3.0,3.0,1ª,,En buen estado,,,,Más de 100€,,True,False,,False,False,,,https://fotos.imghs.net/l/1005/617/1005_3601617_1_2022101720100662474.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-timon28042-29226330060_100500/,295.000,Piso en venta en Avenida Donostiarra,Concepción (Distrito Ciudad Lineal. Madrid Capital),66.0,60.0,2.0,1.0,3ª,,Reformado,,Norte,,Entre 60 y 80€,Frío,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/260/1005_3447260_4_2022022214020679448.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-zona_noroeste-33367317354_100500/,159.900,Piso en venta en Zarzaquemada,Zarzaquemada (Leganés),86.0,,3.0,1.0,3ª,,En buen estado,,,,,,True,True,,True,False,,,https://fotos.imghs.net/l/1002/021/1002_539021_1_2023030319032787369.jpeg,28911.0,40.33174382,-3.76655557
madrid,https://www.pisos.com/comprar/piso-zona_noroeste-34240216630_100500/,141.000,Piso en venta en Las Águilas,Las Águilas (Distrito Latina. Madrid Capital),63.0,,2.0,1.0,5ª,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/577/1002_536577_1_2023020909024486484.jpeg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-centro_la_estacion_prado_de_la_laguna-32565160017_510853/,119.600,Piso en venta en Centro,Zona Noroeste (Torrejón de Ardoz),55.0,,3.0,1.0,2ª,,,,Norte,,,,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1005/670/1005_185979671670_1_2023042519040890056.jpg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/casa_adosada-navas_del_rey_centro_urbano-27512055227_101000/,168.600,Piso en venta en Juncal,Zona Noreste (Torrejón de Ardoz),80.0,,3.0,1.0,1ª,,,,Sur,,,,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1005/670/1005_190044121670_1_2023061013064868370.jpg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-ibiza28009-34213231088_100500/,269.000,"Piso en venta en Calle de Alar del Rey, cerca de Calle del Timón",Timón (Distrito Barajas. Madrid Capital),90.0,83.0,3.0,1.0,2ª,,En buen estado,,Noroeste,,,,False,True,Central,True,False,,,https://fotos.imghs.net/l/1005/920/1005_3607920_4_2022112811110521258.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-naranjo_la_serna-34230562186_997755/,168.600,Piso en venta en Centro,Zona Noroeste (Torrejón de Ardoz),80.0,75.0,3.0,1.0,4ª,,,,,,,,True,True,Central,True,False,,,https://fotos.imghs.net/l/1005/670/1005_184866041670_1_2023040311041210625.jpg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-pinar_del_rey28033-27574828921_101800/,129.900,Piso en venta en Calle de los Villares,Zona Noroeste (Torrejón de Ardoz),83.0,,3.0,1.0,4ª,,En buen estado,,,,,Frío,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/694/1005_3711694_1_2023051019050355130.jpg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-zona_sureste-24225836374_100500/,279.990,Piso en venta en Calle de Joaquín Costa,Centro-La Estación-Prado de La Laguna (San Lorenzo de El Escorial),152.0,137.0,4.0,3.0,2ª,Más de 50 años,A reformar,,Este,,Entre 60 y 80€,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/510853/32565160017.510853/510853_32565160017_10_20230305025952519.jpg,28200.0,40.59254063,-4.14508803
madrid,https://www.pisos.com/comprar/piso-zona_noreste-31757165894_100200/,129.000,Casa adosada en venta en Urbanización,Navas del Rey,60.0,,3.0,2.0,,,En buen estado,,,,,,False,False,,False,False,,Adosada,https://fotos.imghs.net/l/1010/798/1010_5972798_29_2022090216311531250.jpg,28695.0,40.38256979,-4.25227922
madrid,https://www.pisos.com/comprar/piso-justicia_chueca28004-19261256003_994129/,1.450.000,"Piso en venta en Calle de José Lázaro Galdiano, 1",Castilla (Distrito Chamartín. Madrid Capital),269.0,215.0,5.0,4.0,6ª,Entre 30 y 50 años,A reformar,1,Oeste,,Más de 100€,Frío y calor,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/520919/35013621196.520919/520919_35013621196_8_20230609131543809.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/casa_unifamiliar-villalbilla_centro_urbano-20842409004_995907/,595.000,"Piso en venta en Calle del Alcalde Sáinz de Baranda, cerca de Calle de Maiquez",Ibiza (Distrito Retiro. Madrid Capital),110.0,101.0,4.0,2.0,1ª,,,,Norte,,Más de 100€,,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/260/1005_185222159260_1_2023051011051703806.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-universidad_malasana28004-23334059286_101800/,278.000,Piso en venta en Naranjo-La Serna,Naranjo-La Serna (Fuenlabrada),105.0,85.0,3.0,2.0,6ª,Entre 30 y 50 años,En buen estado,1,,,,Frío y calor,True,True,Gas natural,True,True,Comunitaria,,https://fotos.imghs.net/l/997755/34230562186.997755/997755_34230562186_4_20230523174411454.jpg,28941.0,40.28221895,-3.79085287
madrid,https://www.pisos.com/comprar/piso-guadarrama_centro_urbano-33356196297_100500/,280.000,"Piso en venta en Avenida de San Luis, 54, cerca de Calle de López de Hoyos",Pinar del Rey (Distrito Hortaleza. Madrid Capital),90.0,,3.0,1.0,2ª,,En buen estado,,Este,,,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1018/899/1018_32027899_0_2022092313092602473.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/atico-ajalvir_centro_urbano-32578662436_106000/,167.600,Piso en venta en Marmol y Oxigeno,Zona Sureste (Torrejón de Ardoz),80.0,75.0,2.0,,5ª,,,,Noreste,,,,True,True,Central,False,False,,,https://fotos.imghs.net/l/1005/670/1005_160453101670_1_2022052813050908382.jpg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-costillares-34180803653_100500/,229.000,Piso en venta en Zona Noreste,Zona Noreste (Torrejón de Ardoz),97.0,,3.0,2.0,3ª,,En buen estado,,,,,,True,True,,False,True,Comunitaria,,https://fotos.imghs.net/l/1002/208/1002_535208_1_2023021012024523778.jpeg,28850.0,40.4591561,-3.47899019
madrid,https://www.pisos.com/comprar/piso-rivas_vaciamadrid_centro28521-31676873983_100500/,300.000,"Piso en venta en Calle de la Madera, 37, cerca de Calle del Escorial",Justicia-Chueca (Distrito Centro. Madrid Capital),67.0,60.0,2.0,1.0,4ª,Más de 50 años,Reformado,,Este,,,Frío y calor,False,False,,False,False,,,https://fotos.imghs.net/l/994129/19261256003.994129/994129_19261256003_5_20211123112138157.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/piso-guindalera28028-34175468591_440000/,279.000,"Casa unifamiliar en venta en Calle de Degaña, 19",Villalbilla,180.0,152.0,4.0,3.0,,,A estrenar,,,,,,False,False,,False,False,,Unifamiliar,https://fotos.imghs.net/l/995907/20842409004.995907/995907_20842409004_1_20230126124631786.jpg,28810.0,40.4326629,-3.29779159
madrid,https://www.pisos.com/comprar/piso-carabanchel_vista_alegre28025-34248500904_100200/,299.000,"Piso en venta en Calle de la Luna, 16",Universidad-Malasaña (Distrito Centro. Madrid Capital),90.0,,3.0,1.0,4ª,,En buen estado,,,,,,False,True,Central,False,False,,,https://fotos.imghs.net/l/1018/470/1018_6907470_0_2022050613054153472.jpg,28000.0,40.40841191,-3.68760088
madrid,https://www.pisos.com/comprar/casa-moralzarzal_centro_urbano-34236025327_501235/,160.000,Piso en venta en Calle Magerit,Guadarrama,85.0,70.0,3.0,2.0,4ª,,,1,Sur,,,,False,True,Eléctrica,True,True,Comunitaria,,https://fotos.imghs.net/l/1005/281/1005_184923459281_1_2023040312041227829.jpg,28430.0,40.67350607,-4.08669675
madrid,https://www.pisos.com/comprar/piso-casco_historico_de_barajas-33409559992_106000/,145.000,"Ático en venta en Avenida de Juan Carlos I, cerca de Calle de Cantarranas",Ajalvir,52.0,45.0,1.0,1.0,2ª,Entre 20 y 30 años,En buen estado,1,,,,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1060/632/1060_NI548-632_1_2023061006345031250.jpg,28864.0,40.53506813,-3.48071016
